rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,8610426,13.6,547.09,0,-7,2.26,1407.7,82.6,-1.9,21.8,71.6,175.9,99,99,92,97,99.9,1,1,0,0,1,3,1888658297.6546571,150610710.0,0.0871,5.945,11893768,6104763,4,97.0,0.7,2026-04-24
2,AAOI,Technology,Communication Equipment,NASDAQ,12707156,137.73,526.54,0,-10,-14.7,1191.2,99.1,6.5,23.7,57.7,236.7,99,99,89,92,99.8,1,1,0,0,1,3,12382968285.272598,77675125.0,0.12189999,0.339,10766628,11406921,3,94.9,2.0,2026-04-24
3,BNAI,Technology,Software - Infrastructure,NASDAQ,675063,31.3,524.23,0,0,-63.72,2401.7,46.6,-25.0,-25.0,-18.4,115.9,99,99,99,68,98.5,1,1,1,0,1,4,222664546.68745425,5858052.0,0.1164,,1065679,1122683,3,91.1,6.4,2026-04-24
4,TNGX,Healthcare,Biotechnology,NASDAQ,3064580,25.87,515.6,0,-1,-3.51,2242.7,92.5,0.9,12.4,39.9,134.4,99,99,98,96,100.0,1,1,1,0,1,4,3801230903.549637,142688851.0,0.32509997,-1.0,2954772,3401018,4,98.2,0.2,2026-04-24
5,RLMD,Healthcare,Biotechnology,NASDAQ,1417495,7.25,509.85,0,0,-8.69,2438.7,94.5,-0.2,1.8,20.5,111.2,99,99,99,99,99.1,1,1,1,1,1,5,784578877.5206223,104890224.0,0.058000002,,1614485,2033859,4,99.0,-0.1,2026-04-24
6,HYMC,Basic Materials,Gold,NASDAQ,3060722,37.86,500.01,0,0,-35.54,1278.3,66.6,-6.4,-0.2,-3.6,90.4,99,99,99,97,99.4,1,1,1,0,1,4,4021594454.455948,91048101.0,0.17790002,,2183558,3633539,4,98.6,0.2,2026-04-24
7,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3379248,95.51,484.33,1,-4,4.46,1071.1,98.4,12.0,42.6,95.6,217.5,99,98,93,95,99.6,1,1,0,0,1,3,2637669899.6375427,31453254.0,0.1396,-0.437,4133096,2852137,4,96.4,0.3,2026-04-24
8,BE,Industrials,Electrical Equipment & Parts,NYSE,10244840,237.57,478.23,0,0,3.49,1316.5,97.1,6.8,29.7,41.1,113.2,99,99,99,99,99.7,1,1,1,1,1,5,59073967444.88237,284200747.0,0.0987,0.359,11318982,10402476,4,99.2,-0.4,2026-04-24
9,STTK,Healthcare,Biotechnology,NASDAQ,526320,7.65,459.62,0,0,-0.39,957.4,98.0,4.1,10.3,31.6,142.9,99,99,99,94,98.9,1,1,1,0,1,4,569130871.96769,75581787.0,0.020399999,,417310,560352,4,97.7,1.1,2026-04-24
10,PL,Industrials,Aerospace & Defense,NYSE,16916450,38.29,425.82,0,0,-4.82,977.2,87.8,-4.2,1.4,19.3,100.1,99,99,99,98,99.5,1,1,1,1,1,5,13319814400.50555,346149027.0,0.1427,0.411,12191101,13871382,4,98.9,-0.0,2026-04-24
11,WDC,Technology,Computer Hardware,NASDAQ,8068892,403.12,417.62,0,0,6.37,905.7,100.0,7.2,18.9,32.8,121.6,99,99,99,97,99.2,1,1,1,0,1,4,127364316401.90231,341899281.0,0.0889,0.252,6208857,8618241,4,98.5,0.3,2026-04-24
12,KOD,Healthcare,Biotechnology,NASDAQ,1575890,45.21,407.88,0,-1,-3.13,1246.5,96.3,1.4,6.5,40.4,116.2,99,99,98,98,99.3,1,1,1,1,1,5,2776969457.37236,61847870.0,0.2368,,816081,1189934,4,98.6,0.1,2026-04-24
13,CELC,Healthcare,Biotechnology,NASDAQ,754723,113.56,393.82,0,0,-10.82,1095.9,95.7,-0.4,2.7,7.0,47.4,99,99,99,99,99.3,1,1,1,1,1,5,5919309176.246452,48336675.0,0.2748,,708651,694932,4,99.1,-0.1,2026-04-24
14,CIEN,Technology,Communication Equipment,NYSE,3034150,515.85,389.73,0,-2,0.39,710.1,100.0,4.8,11.4,31.4,129.9,99,99,97,96,98.5,1,1,0,0,1,3,71782800441.9707,141463456.0,0.066599995,0.331,2506790,3010322,4,97.6,1.1,2026-04-24
15,ABVX,Healthcare,Biotechnology,NASDAQ,1048373,113.0,382.98,0,0,-24.07,1920.5,78.0,-3.0,-1.9,-3.2,14.0,99,99,99,99,99.9,1,1,1,1,1,5,9782765176.22876,81414488.0,0.0418,-0.554,931090,969362,4,99.2,-0.5,2026-04-24
16,CLYM,Healthcare,Biotechnology,NASDAQ,529370,9.02,371.87,0,-1,-4.04,681.2,97.2,1.7,13.5,26.2,141.4,99,99,98,74,97.7,1,1,1,0,0,3,624569414.1958809,68184435.0,0.1091,,677990,580652,3,92.2,5.7,2026-04-24
