rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,SNDK,Technology,Computer Hardware,NASDAQ,12058083,1753.62,523.22,0,0,-25.52,1759.8,74.1,4.0,6.3,16.2,59.4,99,99,99,99,100.0,1,1,1,1,1,5,262356486507.5182,146419001.0,0.0643,3.716,9880840,13849714,4,99.2,-0.5,2026-09-26
2,TNMG,Communication Services,Publishing,NASDAQ,8326186,5.01,437.73,97,96,-59.2,1441.5,44.2,37.5,112.0,320.1,178.3,99,2,1,5,10.5,1,0,0,0,0,1,23547327.773674965,6084581.0,0.0067000003,0.057,4328660,11073210,0,4.6,-4.7,2026-09-26
3,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,9167003,75.9,434.83,0,0,-46.98,1783.4,52.5,10.3,16.0,17.2,30.0,99,99,99,99,99.9,1,1,1,1,1,5,4592091956.314575,65573212.0,0.1464,1.648,9125990,10338034,4,99.2,-0.5,2026-09-26
4,MRNA,Healthcare,Biotechnology,NASDAQ,27975256,194.82,410.38,0,-4,10.28,771.3,100.0,19.9,27.4,81.4,207.3,99,99,95,93,99.7,1,1,0,0,1,3,61498293661.14327,399235889.0,0.119799994,0.021,16235290,18899172,4,96.7,1.3,2026-09-26
5,TXG,Healthcare,Medical Devices,NASDAQ,2851016,84.11,364.68,0,-3,5.22,641.7,100.0,10.8,20.6,41.3,158.3,99,99,96,94,99.5,1,1,0,0,1,3,9980303269.991455,130291168.0,0.18190001,-0.127,3064430,2998370,4,97.1,1.0,2026-09-26
6,TWST,Healthcare,Biotechnology,NASDAQ,1810423,184.03,348.06,0,-2,10.16,623.1,100.0,19.6,28.3,47.9,154.1,99,99,97,89,99.5,1,1,0,0,1,3,11071633410.463226,66301174.0,0.22950001,0.232,2223750,1710502,3,96.1,2.0,2026-09-26
7,WCT,Technology,Software - Application,NASDAQ,2365020,7.75,320.47,97,96,-69.0,934.7,35.4,2.2,55.8,205.3,89.0,99,2,1,2,0.6,1,0,0,0,0,1,436889132.70187473,56155414.0,0.0022,-0.879,1112690,1454166,0,1.4,0.8,2026-09-26
8,IOVA,Healthcare,Biotechnology,NASDAQ,15384723,10.8,302.26,1,-7,-1.64,496.7,100.0,8.9,17.9,48.2,145.4,99,98,90,88,98.9,1,1,0,0,1,3,4642957178.0,452971432.0,0.20809999,0.657,16829420,16794272,3,93.7,2.4,2026-09-26
9,QMCO,Technology,Computer Hardware,NASDAQ,1711666,29.49,294.52,0,-5,6.08,584.2,100.0,17.6,20.7,53.4,173.0,99,99,94,11,94.6,1,1,0,0,0,2,988796931.1034888,39410001.0,0.0465,0.257,1767830,1720950,3,74.6,20.3,2026-09-26
10,MXL,Technology,Semiconductors,NASDAQ,2526150,85.31,294.28,0,0,-33.51,553.7,62.8,10.1,21.2,20.1,66.1,99,99,99,75,98.8,1,1,1,0,1,4,7357031903.016289,90693191.0,0.069299996,0.552,3068220,3121946,3,92.9,4.9,2026-09-26
