rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11567730,61.64,500.5,0,0,-56.94,2188.2,48.3,12.3,-0.0,10.6,26.7,99,99,99,99,100.0,1,1,1,1,1,5,4041932747.657288,65573212.0,0.1712,1.648,7396550,10271910,4,99.2,-0.5,2026-09-08
2,XHLD,Communication Services,Broadcasting,NASDAQ,7039666,9.24,468.98,73,52,-31.4,1076.9,99.5,3.9,21.1,123.1,308.4,99,26,5,5,87.0,1,0,0,0,0,1,110671570.57858086,11977443.0,0.100600004,-0.345,3316660,4500254,0,30.8,-24.2,2026-09-08
3,SLS,Healthcare,Biotechnology,NASDAQ,6825123,13.86,377.49,0,0,-12.72,904.3,89.3,0.8,3.6,8.8,103.4,99,99,99,99,99.7,1,1,1,1,1,5,2725327408.131563,196632574.0,0.28030002,,7342260,8500902,4,99.2,-0.3,2026-09-08
4,CLYM,Healthcare,Biotechnology,NASDAQ,1423286,15.52,367.91,0,0,-15.33,869.5,88.0,3.8,0.8,12.8,81.1,99,99,99,99,99.6,1,1,1,1,1,5,891410703.892231,57436255.0,0.1856,,1881280,1454052,4,99.2,-0.3,2026-09-08
5,MRNA,Healthcare,Biotechnology,NASDAQ,24112210,145.55,363.22,5,-3,-17.61,527.6,77.6,-4.5,15.0,61.4,153.3,99,94,86,95,99.3,1,0,0,0,1,2,58108784862.32124,399235889.0,0.1616,0.021,24282610,17547288,3,93.6,-2.1,2026-09-08
6,NUAI,Technology,Software - Infrastructure,NASDAQ,5542693,5.41,340.43,0,0,-42.72,1906.1,81.1,27.4,27.1,31.7,37.5,99,99,99,99,99.9,1,1,1,1,1,5,576486007.7303352,106559339.0,0.2574,-0.825,4989700,7197374,4,99.2,-0.5,2026-09-08
7,ERAS,Healthcare,Biotechnology,NASDAQ,3457000,16.19,335.35,0,0,-33.32,950.3,70.4,-6.5,-8.0,-11.0,26.1,99,99,99,99,99.8,1,1,1,1,1,5,5662647533.443079,349762035.0,0.097600006,,4202010,4418372,4,99.2,-0.4,2026-09-08
8,MU,Technology,Semiconductors,NASDAQ,34508713,1016.59,305.2,0,0,-19.0,660.9,80.3,4.6,5.3,6.9,63.9,99,99,99,98,99.8,1,1,1,1,1,5,1148129813705.4724,1129393151.0,0.026600001,3.457,25069080,39467532,4,98.9,-0.2,2026-09-08
9,TXG,Healthcare,Medical Devices,NASDAQ,2925690,62.65,273.49,0,-4,-6.41,478.5,100.0,4.0,6.7,27.5,124.7,99,99,95,85,98.7,1,1,0,0,1,3,8162741874.008545,130291168.0,0.17930001,-0.127,2550410,3080278,3,94.4,3.3,2026-09-08
10,TWST,Healthcare,Biotechnology,NASDAQ,1679156,124.72,265.5,0,-3,-19.76,430.0,80.6,-7.2,-4.3,14.9,96.2,99,99,96,88,99.0,1,1,0,0,1,3,8210620001.641846,65832424.0,0.2708,0.232,1475730,1623144,3,95.5,2.5,2026-09-08
11,QMCO,Technology,Computer Hardware,NASDAQ,1987486,24.73,264.04,8,11,-11.04,467.5,92.4,3.6,5.7,55.0,150.3,99,91,94,10,95.7,1,0,0,0,0,1,974609306.6895332,39410001.0,0.051,0.257,916850,1542672,3,72.7,13.5,2026-09-08
12,ORKA,Healthcare,Biotechnology,NASDAQ,800753,92.51,256.55,0,0,-19.92,533.0,80.9,-0.0,-6.9,-1.2,61.1,99,99,99,98,99.4,1,1,1,1,1,5,6125059395.929176,66209699.0,0.1826,,792480,1077050,4,98.8,0.0,2026-09-08
13,DELL,Technology,Computer Hardware,NYSE,7629730,524.14,256.3,0,-1,-2.03,380.7,100.0,11.4,13.6,20.7,108.9,99,99,98,86,98.2,1,1,1,0,1,4,338669101676.897,646142428.0,0.0464,0.577,11308160,7414738,3,95.3,3.1,2026-09-08
14,IMMX,Healthcare,Biotechnology,NASDAQ,1534860,13.91,255.93,2,0,-7.88,576.0,90.2,-5.2,1.4,19.5,54.9,99,97,95,99,99.5,1,0,0,1,1,3,990252207.5472755,71189951.0,0.1759,,1532660,1802442,4,97.6,-1.4,2026-09-08
15,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,640813,58.45,254.79,1,-3,-11.93,313.6,89.8,-2.5,1.8,23.1,108.3,99,98,94,76,96.3,1,1,0,0,0,2,1670684262.5572014,28583135.0,0.0691,0.986,574430,601812,3,91.1,5.6,2026-09-08
16,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1201350,50.88,247.94,0,-12,-5.2,277.4,94.7,-0.1,3.4,22.3,99.4,99,99,87,40,97.1,1,1,0,0,0,2,2632237321.498112,51734223.0,0.11399999,0.522,1194930,1154468,2,80.8,14.0,2026-09-08
17,IOVA,Healthcare,Biotechnology,NASDAQ,17254930,8.79,243.24,1,-13,-6.09,380.7,96.0,3.5,10.0,45.3,119.7,99,98,84,93,96.6,1,1,0,0,0,2,3981618870.000511,452971432.0,0.24299999,0.657,10683780,17093990,3,92.9,3.1,2026-09-08
18,RCEL,Healthcare,Medical Devices,NASDAQ,589673,11.2,241.11,3,-61,-1.67,218.3,90.0,-1.1,6.5,52.8,117.2,99,96,32,39,90.4,1,0,0,0,0,1,346380680.50117207,30926847.0,0.089700006,0.178,290860,506442,2,64.3,20.6,2026-09-08
19,DRTS,Healthcare,Biotechnology,NASDAQ,607770,15.03,239.84,1,-1,-0.92,327.7,98.4,1.6,2.4,10.9,67.9,99,98,96,96,97.7,1,1,0,0,0,2,1357597892.160389,90325876.0,0.0476,,769270,700044,4,96.9,0.7,2026-09-08
20,AMLX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,3341453,34.1,239.22,3,-13,-17.11,224.5,80.2,-3.3,3.7,38.0,99.7,99,96,80,96,95.9,1,0,0,0,0,1,3799525766.7819214,111423048.0,0.1558,,2095720,2659712,3,92.0,1.7,2026-09-08
21,ABCL,Healthcare,Biotechnology,NASDAQ,8432353,11.43,238.92,7,3,-9.14,311.5,89.1,-2.3,0.6,34.6,121.1,99,92,88,62,93.0,1,0,0,0,0,1,3703861457.981407,324047363.0,0.1626,-0.763,5064870,7861852,2,83.8,5.9,2026-09-08
22,TJGC,Communication Services,Advertising Agencies,NASDAQ,1590186,10.41,235.43,68,127,-3.61,602.1,100.0,14.7,55.4,90.5,165.3,99,31,90,7,85.4,1,0,0,0,0,1,105141237.8888588,10100023.0,0.0846,-0.251,1785000,990070,1,53.3,-28.3,2026-09-08
