rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,MXL,Technology,Semiconductors,NASDAQ,4444813,108.47,588.86,0,-25,2.06,881.1,100.0,34.2,43.2,54.7,280.2,99,99,74,77,99.1,1,1,0,0,1,3,8650139639.4,89545959.0,0.0484,0.43,3773559,5867873,2,87.3,6.8,2026-06-30
2,LESL,Consumer Cyclical,Specialty Retail,NASDAQ,682468,10.76,536.34,5,-83,-20.65,1000.9,77.2,11.4,31.8,124.7,233.3,99,94,6,2,20.0,1,0,0,0,0,1,89757107.74813843,9359448.0,0.17989999,0.043,348446,1307301,1,30.5,64.2,2026-06-30
3,SLS,Healthcare,Biotechnology,NASDAQ,10717190,15.45,527.74,0,-2,24.3,961.9,95.1,43.0,61.2,98.8,248.6,99,99,97,99,98.1,1,1,0,1,1,4,2436277591.86,196632574.0,0.32349998,,11752380,9055718,4,98.3,0.6,2026-06-30
4,ERAS,Healthcare,Biotechnology,NASDAQ,5716398,18.29,527.2,0,0,-24.67,1342.5,80.4,19.1,27.3,35.3,102.3,99,99,99,94,99.9,1,1,1,0,1,4,4978862588.598713,310984542.0,0.11359999,,7084394,7379494,4,98.0,0.6,2026-06-30
5,RXT,Technology,Software - Infrastructure,NASDAQ,22969335,6.57,512.55,0,-74,-23.6,1496.6,86.0,-3.0,9.1,43.0,214.7,99,99,25,11,95.3,1,1,0,0,0,2,1490350548.773542,249222499.0,0.16440001,0.019,27294467,26626977,2,57.6,26.9,2026-06-30
6,MU,Technology,Semiconductors,NASDAQ,57292776,1145.28,478.35,0,-2,-8.74,1000.6,94.7,3.5,9.9,39.1,164.8,99,99,97,98,99.3,1,1,0,1,1,4,1278845746671.8298,1129393151.0,0.0369,3.457,61202599,53021105,4,98.3,0.3,2026-06-30
7,QTTB,Healthcare,Biotechnology,NASDAQ,1222196,14.14,457.72,0,-1,-4.78,836.8,89.0,1.7,1.0,41.7,151.5,99,99,98,92,99.0,1,1,1,0,1,4,223315986.8436718,16956415.0,0.1112,,407888,868973,4,97.0,1.5,2026-06-30
8,EVC,Communication Services,Advertising Agencies,NYSE,2556809,13.48,443.54,0,-18,10.95,558.6,96.2,18.3,29.2,62.7,216.2,99,99,81,86,96.4,1,1,0,0,0,2,1107231310.8228874,92039180.0,0.13270001,1.144,2248307,3200703,2,90.6,5.7,2026-06-30
9,WDC,Technology,Computer Hardware,NASDAQ,9057112,651.88,436.37,0,0,-18.5,900.5,84.2,-5.2,4.2,22.4,123.4,99,99,99,98,99.4,1,1,1,1,1,5,202138839932.49557,344682131.0,0.0866,0.455,14004067,8629715,4,98.9,-0.0,2026-06-30
10,CLYM,Healthcare,Biotechnology,NASDAQ,1324014,13.36,422.14,0,0,-0.74,995.8,97.4,6.1,12.2,19.5,122.2,99,99,99,97,99.6,1,1,1,0,1,4,749000340.84,57263023.0,0.074,,1705032,1187910,4,98.6,0.1,2026-06-30
11,BW,Industrials,Specialty Industrial Machinery,NYSE,4114553,14.11,420.58,0,0,-35.95,1495.0,63.0,-10.1,-12.4,-16.4,37.6,99,99,99,99,99.9,1,1,1,1,1,5,2150731194.5611124,148839531.0,0.077199996,0.443,5004651,3885526,4,99.2,-0.5,2026-06-30
12,BE,Industrials,Electrical Equipment & Parts,NYSE,12646244,275.01,414.73,0,0,-21.71,1267.8,86.7,-0.0,6.1,9.3,86.0,99,99,99,99,99.8,1,1,1,1,1,5,71685543613.36,284443868.0,0.119799994,1.304,16829104,11716658,4,99.2,-0.4,2026-06-30
