rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,BIAF,Healthcare,Diagnostics & Research,NASDAQ,9257053,9.75,509.57,96,116,-27.78,3886.9,100.0,103.7,285.2,661.6,735.4,99,3,23,4,86.2,1,0,0,0,0,1,2884632.4222135544,592327.0,0.024400001,0.19,9727840,5710720,0,29.0,-43.8,2026-09-04
2,XHLD,Communication Services,Broadcasting,NASDAQ,6858686,9.24,477.07,95,98,-31.4,1059.3,97.9,4.4,24.3,128.6,307.9,99,4,7,5,84.2,1,0,0,0,0,1,111390222.18451595,11977443.0,0.100600004,-0.345,2802720,4333592,0,25.0,-40.6,2026-09-04
3,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11319683,56.95,471.37,0,0,-60.22,1927.6,42.5,0.2,-11.7,-2.0,12.9,99,99,99,99,100.0,1,1,1,1,1,5,3844557489.599746,65573212.0,0.1712,1.648,7218760,10374602,4,99.2,-0.5,2026-09-04
4,SLS,Healthcare,Biotechnology,NASDAQ,6893240,14.16,436.41,0,0,-10.83,897.1,88.6,-0.2,4.0,8.3,103.8,99,99,99,98,99.7,1,1,1,1,1,5,2597516310.0409374,196632574.0,0.28030002,,8622620,8688632,4,98.9,-0.2,2026-09-04
5,MRNA,Healthcare,Biotechnology,NASDAQ,23475513,150.81,385.96,6,0,-14.63,550.9,81.0,-0.9,23.4,70.2,165.5,99,93,87,95,99.3,1,0,0,0,1,2,55090562516.17824,399235889.0,0.1616,0.021,40141780,17352830,3,93.6,-3.0,2026-09-04
6,ERAS,Healthcare,Biotechnology,NASDAQ,3498416,16.37,375.86,0,0,-32.58,944.5,70.0,-7.7,-9.0,-11.5,26.1,99,99,99,99,99.9,1,1,1,1,1,5,6306209731.21253,349762035.0,0.097600006,,4131500,4507128,4,99.2,-0.4,2026-09-04
7,CLYM,Healthcare,Biotechnology,NASDAQ,1230526,15.05,366.89,0,0,-17.89,846.3,85.7,1.0,-0.8,10.6,78.2,99,99,99,99,99.6,1,1,1,1,1,5,836846217.821846,57436255.0,0.1856,,1365180,1368656,4,99.2,-0.3,2026-09-04
8,NUAI,Technology,Software - Infrastructure,NASDAQ,5690320,5.14,318.8,0,0,-45.58,1544.4,65.7,8.1,5.4,8.2,13.0,99,99,99,99,99.9,1,1,1,1,1,5,496566503.4803352,106559339.0,0.2574,-0.825,5504060,7296170,4,99.2,-0.5,2026-09-04
9,MU,Technology,Semiconductors,NASDAQ,35232276,956.08,298.6,0,0,-23.82,673.8,81.8,7.3,7.8,8.3,67.6,99,99,99,98,99.8,1,1,1,1,1,5,1053565678298.015,1129393151.0,0.026600001,3.457,23843390,41303274,4,98.9,-0.2,2026-09-04
10,TWST,Healthcare,Diagnostics & Research,NASDAQ,1688836,131.0,285.73,0,-4,-15.72,416.2,78.0,-10.4,-6.7,12.4,92.6,99,99,95,85,99.0,1,1,0,0,1,3,8865575911.308594,62707424.0,0.2881,0.232,1698390,1691568,3,94.5,3.2,2026-09-04
11,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,638750,61.96,281.7,1,-4,-6.64,307.3,88.1,-4.8,1.6,22.4,106.7,99,98,93,77,95.9,1,1,0,0,0,2,1708699775.4084778,28583135.0,0.0691,0.986,595210,598740,3,91.0,5.7,2026-09-04
12,ORKA,Healthcare,Biotechnology,NASDAQ,796153,91.63,272.01,0,-1,-20.68,520.9,79.0,-2.7,-9.1,-3.0,59.0,99,99,98,95,99.4,1,1,1,0,1,4,6035014164.877983,66209699.0,0.1826,,830640,1119332,4,97.9,0.7,2026-09-04
13,IMMX,Healthcare,Biotechnology,NASDAQ,1577413,13.96,268.79,3,2,-7.55,609.7,95.5,-0.7,7.8,26.2,63.5,99,96,95,99,99.6,1,0,0,1,1,3,992387887.0675076,71189951.0,0.1759,,1646550,1826766,4,97.4,-2.3,2026-09-04
14,TXG,Healthcare,Health Information Services,NASDAQ,2992840,61.65,265.73,0,-4,-7.9,452.5,95.4,-0.4,2.5,23.1,116.5,99,99,95,88,98.7,1,1,0,0,1,3,8018118598.005127,130291168.0,0.17930001,-0.127,2833960,3119458,3,95.2,2.7,2026-09-04
15,IOVA,Healthcare,Biotechnology,NASDAQ,17136843,8.62,250.42,7,1,-7.91,385.6,97.2,5.4,12.7,49.0,123.8,99,92,86,92,97.7,1,0,0,0,0,1,3628301273.996933,452971432.0,0.24299999,0.657,15575320,17132224,3,91.9,-2.3,2026-09-04
