rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AAOI,Technology,Communication Equipment,NASDAQ,13354875,157.32,584.16,0,-6,1.66,1486.3,100.0,13.8,34.7,73.1,254.1,99,99,93,86,99.8,1,1,0,0,1,3,11697874299.09134,77675125.0,0.1368,0.339,14514135,11066661,3,94.5,2.8,2026-04-17
2,KOD,Healthcare,Biotechnology,NASDAQ,1544748,40.41,559.92,0,0,-11.38,1802.5,99.6,6.3,20.8,51.4,127.9,99,99,99,98,100.0,1,1,1,1,1,5,2666261713.448944,61847870.0,0.1726,,1057385,1186485,4,99.0,-0.3,2026-04-17
3,HYMC,Basic Materials,Gold,NASDAQ,3347256,40.72,552.4,0,0,-30.67,1500.4,78.2,12.5,22.1,13.1,131.7,99,99,99,97,99.9,1,1,1,1,1,5,3414303787.5,91048101.0,0.14130001,,2154409,3799301,4,98.7,-0.0,2026-04-17
4,TNGX,Healthcare,Biotechnology,NASDAQ,3788753,25.04,519.37,0,0,12.79,2321.8,100.0,19.2,25.6,56.5,154.4,99,99,99,97,99.9,1,1,1,1,1,5,2846642686.312954,142688851.0,0.3805,-1.0,2837251,3375372,4,98.7,-0.1,2026-04-17
5,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,7492419,12.37,499.38,0,-3,16.48,1410.8,100.0,20.4,41.4,97.7,193.1,99,99,96,96,99.8,1,1,0,0,1,3,1577609960.5745678,148831123.0,0.088999994,5.945,8858197,5204255,4,97.7,0.5,2026-04-17
6,CELC,Healthcare,Biotechnology,NASDAQ,766139,125.25,476.14,0,0,0.2,1125.8,97.6,2.0,6.7,9.7,54.2,99,99,99,99,99.7,1,1,1,1,1,5,5662158079.997635,48336675.0,0.2094,,713927,712731,4,99.2,-0.4,2026-04-17
7,OPTX,Technology,Electronic Components,NASDAQ,977858,11.05,474.5,0,-4,10.83,633.9,75.4,-7.6,4.9,19.4,152.2,99,99,95,87,98.0,1,1,0,0,1,3,345895447.5121536,36994164.0,0.1825,0.025,1616024,873394,3,94.8,3.3,2026-04-17
8,STTK,Healthcare,Biotechnology,NASDAQ,633956,7.35,474.15,0,0,-4.3,928.7,100.0,6.8,13.5,37.1,149.9,99,99,99,94,99.2,1,1,1,0,1,4,523025971.8064327,75581787.0,0.028199999,,446278,553375,4,97.8,0.9,2026-04-17
9,BE,Industrials,Electrical Equipment & Parts,NYSE,10588430,210.06,450.03,0,0,16.12,1173.7,94.5,17.3,32.0,33.3,101.1,99,99,99,99,99.5,1,1,1,1,1,5,47376263657.58815,284200747.0,0.0987,0.359,10336760,10931006,4,99.1,-0.3,2026-04-17
10,PL,Industrials,Aerospace & Defense,NYSE,16783938,39.89,426.73,0,0,4.4,1200.0,96.2,7.9,13.6,36.7,127.2,99,99,99,98,99.6,1,1,1,1,1,5,12000986132.272202,346149027.0,0.1427,0.411,14664655,13802767,4,98.9,-0.1,2026-04-17
