rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,147.1,99,99,99,94,"ICHR,UCTT,AEHR,ACMR,TRT,AMAT,KLIC,COHU,LRCX,TER,FORM,ONTO,ASYS,VECO,AMKR,KLAC,ATOM,ASML,ACLS,INTT,Q,ENTG,NVMI,IPGP,AMBA,CAMT,PLAB,DQ,SMTK"
2,Semiconductors,Technology,142.73,99,99,93,84,"MXL,MU,SIMO,UMC,AMD,ASX,AMBQ,INTC,IMOS,TSEM,ALAB,VSH,MRVL,AIP,STM,ARM,LASR,SITM,CEVA,SMTC,CRDO,QUIK,GCTS,MRAM,MTSI,SYNA,LSCC,HIMX,SKYT,NVTS,GFS,ALGM,TXN,POWI,ON,DIOD,WOLF,TSM,ADI,SLAB,AOSL,NXPI,MPWR,NVEC,IPWR,QCOM,MX,MCHP,INDI,MCHPP,AVGO,CRUS,RMBS,NVDA,VLN,PI,POET,GSIT,QRVO,ALMU,WKEY,SWKS,LEDS,LAES,PXLW,PRSO,SQNS,ICG,MOBX,NA"
3,Healthcare Plans,Healthcare,134.27,98,94,14,42,"OSCR,CLOV,CNC,HUM,PGNY,CVS,MOH,UNH,ELV,ALHC,CI"
4,Communication Equipment,Technology,124.19,97,97,98,93,"LITE,AMPG,CIEN,AAOI,SILC,VIAV,VSAT,OCC,HPE,EXTR,WATT,VISN,NOK,CSCO,DGII,CLRO,HLIT,FEIM,AIRG,ERIC,ONDS,BKTI,ADTN,AUDC,TSAT,LTRX,FIEE,UTSI,CLFD,ZBRA,MSI,CRNT,AVNW,MITQ,BOSC,GILT,NTGR,ASTS,SYNX,UI,BDC,INSG,FKWL,CMTL"
5,Medical Care Facilities,Healthcare,121.06,97,88,53,65,"AGL,PIII,CMPS,MCTA,PACS,INNV,LFST,AMN,TOI,DVA,ASTH,NHC,PARK,NUTX,AVAH,CON,MD,PNTG,HCSG,GRDN,ACHC,BKD,SNDA,CCRN,AIRS,CHE,SRTA,CYH,ADUS,FMS,THC,CCM,JYNT,EHC,SGRY,BTMD,ENSG,ARDT,AUNA,USPH,CCEL,HCA,AMS,WW,UHS,DCGO,OPCH,BMGL,NIVF"
6,Trucking,Industrials,118.17,96,95,67,25,"CVLG,ARCB,RXO,HTLD,WERN,TFII,KNX,SNDR,MRTN,ODFL,XPO,SAIA,PAMT,ETS,TOPP,ULH"
7,Oil & Gas Equipment & Services,Energy,116.96,95,95,95,81,"STAK,NESR,DWSN,EFXT,WTTR,SND,KGS,FTK,OII,PUMP,FTI,WBI,FET,LBRT,SEI,AROC,LB,NGS,TS,AESI,HLX,KLXE,HAL,INVX,NOV,TDW,NEXT,XPRO,WHD,BKR,SLB,RNGR,USAC,FLOC,OIS,VTOL,WFRD,RES,NCSM,ACDC,OMSE,NOA,LSE,DTI,CLB,GEOS,RCON"
8,REIT - Hotel & Motel,Real Estate,115.27,95,89,56,37,"CLDT,RLJ,PEB,XHR,APLE,DRH,INN,HST,PK,RHP,IHT,SHO,SVC,BHR,AHT"
9,Financial Conglomerates,Financial Services,115.11,94,97,92,92,"RILYP,RILYL,IX,VOYA,RILY,HTH,FRHC,TREE,TMS"
10,Oil & Gas Refining & Marketing,Energy,115.05,93,71,87,58,"DK,PBF,PARR,DINO,VLO,MPC,WKC,PSX,UGP,SUN,DKL,CAPL,CVI,SGU,IEP,CLNE,CSAN,DLXY"
11,Banks - Diversified,Financial Services,114.49,93,87,86,85,"SMFG,TD,BMO,RY,MUFG,BNY,CM,BNS,HSBC,C,BBVA,SAN,UBS,ING,BCS,NTB,BAC,JPM,WFC"
12,Aluminum,Basic Materials,114.22,92,98,99,97,"KALU,CSTM,CENX,AA"
13,Steel,Basic Materials,114.2,91,84,59,67,"INHD,NWPX,FRD,NUE,MT,STLD,HLP,GGB,RS,TX,MTUS,SIM,WS,PKX,CLF,MSB,ZKIN,ASTL,SID,LUD,HUDI"
14,Electronic Components,Technology,114.01,90,96,93,88,"VICR,OPTX,MEI,FLEX,GLW,TTMI,BHE,OUST,BELFB,ALNT,BELFA,PLXS,KN,SANM,RELL,MPTI,KOPN,RAL,ROG,LPTH,LFUS,WBX,JBL,CLS,CTS,LYTS,APH,CPSH,DAIO,DSWL,LINK,FN,DAKT,ELTK,WETH,TEL,KULR,OST,OSIS,OLED,IMTE,MTEK,HOLO,MSAI,REFR,NEON,GAUZ"
15,Computer Hardware,Technology,108.65,90,93,62,76,"WDC,STX,DELL,ALOT,QTEX,OSS,DDD,CRSR,TACT,VELO,KTCC,ANET,UMAC,QMCO,HPQ,IQMX,P,LOGI,QBTS,CRCT,IONQ,YIBO,NNDM,RGTI,SSYS,SMCI,QCLS,EBON,QUBT,DPRO,AGMH,AMCI,MCRP,UAVS,SCKT,BTCT,BGIN,CAN"
16,Apparel Manufacturing,Consumer Cyclical,108.16,89,75,64,22,"VNCE,JXG,NCI,JRSH,SGC,ZGN,GIII,KTB,UA,UAA,COLM,RL,LEVI,FIGS,VFC,LAKE,PVH,JL,XELB,OXM,GIL,GOOS,PLCE"
17,REIT - Healthcare Facilities,Real Estate,107.78,88,69,81,72,"DHC,NHPAP,NHPBP,DOC,WELL,AHR,VTR,HR,CHCT,OHI,CTRE,STRW,LTC,UHT,XRN,SBRA,NHI,MPT"
18,Electronics & Computer Distribution,Technology,107.46,88,88,43,16,"SNX,AVT,ARW,NSIT,SCSC,CNXN,CLMB,IZM"
19,Publishing,Communication Services,107.07,87,78,80,33,"TDAY,SCHL,WLY,WLYB,PSO,LEE,NYT,EDUC,TNMG"
20,Oil & Gas Midstream,Energy,106.78,86,81,86,58,"NGL,TORO,INSW,NAT,PBT,FRO,CMBT,TRGP,TEN,BWLP,LPG,SUNC,DHT,STNG,SOBO,TRMD,EE,PAGP,PAA,KNTK,PBA,TRP,DTM,TNK,PXS,FLNG,IMPP,TK,OKE,AM,KNOP,WES,ET,NVGS,EPD,WMB,SMC,CQP,GLNG,ENB,VG,MPLX,HESM,LNG,KMI,VNOM,GLP,MARPS,SBR,IMPPP,DLNG,GEL,TMDE,BANL,MMLP,NFE,TOPS,RBNE"
21,Diagnostics & Research,Healthcare,106.06,86,61,51,86,"BDSX,TWST,GH,PSNL,VCYT,CDNA,ILMN,NEO,QUCY,ADPT,NTRA,BLLN,IMDX,GRAL,CRL,SHC,ICLR,RVTY,DGX,MEDP,XWEL,IQV,PRPO,WAT,BNR,FLGT,LH,MYGN,A,TMO,RDNT,MTD,DHR,NDRA,IDXX,OPK,CSTL,QGEN,XGN,MBAI,WGS,ADVB,ISPC,BIAF,MDXH"
22,Oil & Gas Drilling,Energy,105.76,85,93,97,82,"NBR,PTEN,HP,RIG,BORR,VAL,PDS,NE,SDRL,SOC"
23,Insurance - Reinsurance,Financial Services,105.58,84,41,55,14,"OXBR,HG,SPNT,RGA,RNR,GLRE,EG,KG"
24,REIT - Industrial,Real Estate,105.07,83,77,62,47,"ILPT,NSA,IIPR,MDV,COLD,LXP,LINE,FR,EGP,TRNO,PLD,PSA,STAG,CUBE,EXR,SMA,REXR"
25,Silver,Basic Materials,104.75,83,91,97,99,"AYA,NEWP,SVM,AG,EXK"
