rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,180.33,99,99,96,83,"AEHR,TRT,ASYS,ICHR,UCTT,FORM,KLIC,INTT,AMKR,TER,VECO,LRCX,ATOM,COHU,ACLS,PLAB,ONTO,ACMR,AMAT,NVMI,KLAC,CAMT,Q,ASML,ENTG,IPGP,AMBA,DQ,SMTK"
2,Silver,Basic Materials,170.21,99,97,99,96,"NEWP,SVM,AG,AYA,EXK"
3,Oil & Gas Drilling,Energy,167.36,98,97,95,60,"NBR,BORR,PTEN,VAL,RIG,NE,HP,SDRL,SOC,PDS"
4,Semiconductors,Technology,166.91,97,95,87,78,"MXL,MRAM,NVTS,MU,TSEM,INTC,AIP,WOLF,POET,QUIK,SIMO,LASR,SITM,HIMX,AMD,VSH,AMBQ,ASX,SKYT,MRVL,STM,SMTC,MTSI,IMOS,UMC,GCTS,ON,GSIT,LSCC,GFS,DIOD,AOSL,CEVA,ALAB,SYNA,ARM,MPWR,ADI,TXN,VLN,POWI,RMBS,CRDO,TSM,IPWR,SLAB,MCHP,AVGO,MX,ALMU,QCOM,MCHPP,ALGM,NXPI,WKEY,NVEC,CRUS,NVDA,PRSO,QRVO,INDI,SWKS,PI,LEDS,PXLW,LAES,MOBX,SQNS,ICG,NA"
5,Aluminum,Basic Materials,160.39,97,99,97,86,"CENX,CSTM,KALU,AA"
6,Communication Equipment,Technology,158.9,96,98,93,94,"AAOI,LITE,CIEN,VIAV,ONDS,VSAT,WATT,SILC,NOK,TSAT,FIEE,OCC,FEIM,VISN,ADTN,ASTS,CSCO,LTRX,HPE,DGII,GILT,EXTR,AIRG,ERIC,INSG,AMPG,CLFD,BKTI,CMTL,HLIT,UTSI,CRNT,UI,NTGR,AUDC,BOSC,ZBRA,MITQ,MSI,SYNX,BDC,FKWL,AVNW,CLRO"
7,Financial Conglomerates,Financial Services,146.09,95,91,92,55,"RILYL,RILYP,RILY,IX,VOYA,HTH,FRHC,TREE"
8,Oil & Gas Equipment & Services,Energy,132.88,95,93,90,68,"DWSN,EFXT,PUMP,NESR,SEI,LBRT,STAK,FET,KGS,WTTR,SND,KLXE,AESI,FTI,ACDC,HAL,WFRD,INVX,TS,OII,HLX,NGS,TDW,FLOC,OIS,SLB,AROC,NOV,BKR,RES,NEXT,NPKI,XPRO,FTK,WBI,WHD,USAC,RNGR,NCSM,LB,VTOL,DTI,NOA,LSE,CLB,OMSE,GEOS,RCON"
9,Copper,Basic Materials,127.07,94,96,98,95,"HBM,TGB,SCCO,ERO,FCX,IE"
10,Electronic Components,Technology,125.51,93,93,90,85,"VICR,TTMI,OPTX,WBX,KOPN,LPTH,FLEX,GLW,BELFA,FN,BELFB,BHE,SANM,OUST,PLXS,CPSH,CLS,LFUS,ROG,JBL,KN,MPTI,RELL,MEI,RAL,ALNT,CTS,LYTS,WETH,DAIO,KULR,DSWL,APH,LINK,DAKT,TEL,ELTK,OSIS,OST,OLED,MTEK,GAUZ,REFR,NEON,IMTE,HOLO,MSAI,SELX"
11,Other Industrial Metals & Mining,Basic Materials,122.67,93,92,93,99,"ALM,CRML,ELVR,LAR,SCZM,NEXA,USAS,SGML,TMQ,MTRN,NAK,UAMY,SKE,TII,WRN,NVA,USAR,BHP,RIO,CMP,TECK,VALE,XPL,GRO,LAC,ALOY,USGO,MP,SLI,NB,LZM,FURY,CHNR,IPX,IONR,TMC,VZLA,GSM,ATLX,NMG,LGO,WWR,OMEX,NEXM,FNUC,FMST,ELBM"
12,Gold,Basic Materials,120.52,92,95,99,98,"HYMC,AUGO,TRX,ARIS,THM,MAKO,SSRM,CGAU,AAUC,IAUX,IAG,PAAS,OGC,IDR,SA,AU,PZG,VGZ,NEM,B,DC,CNL,CDE,EQX,KGC,DRD,AGI,WPM,FSM,GFI,NG,USAU,AEM,BTG,EGO,GROY,FNV,GAU,OR,RGLD,NFGC,ORLA,ODV,CMCL,GLDG,CTGO,HMY,AUST,NAMM,BGL"
13,Other Precious Metals & Mining,Basic Materials,120.33,91,94,97,99,"HL,MUX,GORO,SLSR,VOXR,BVN,ASM,LODE,PPTA,SBSW,MTA,GRML,TFPM,ELE,ITRG,PLG"
