rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,208.66,99,99,98,89,"AEHR,ICHR,TRT,UCTT,ACMR,VECO,FORM,COHU,TER,AMKR,ASYS,LRCX,AMAT,ATOM,KLIC,ONTO,ACLS,KLAC,INTT,ASML,ENTG,Q,CAMT,NVMI,IPGP,PLAB,AMBA,DQ,SMTK"
2,Semiconductors,Technology,186.51,99,99,84,82,"MXL,MU,VSH,INTC,MRVL,AIP,TSEM,MRAM,SIMO,ARM,ALAB,AMBQ,NVTS,QUIK,AMD,WOLF,UMC,ASX,STM,SMTC,IMOS,SITM,CEVA,CRDO,SKYT,MTSI,POET,GCTS,GFS,ON,LSCC,AOSL,DIOD,HIMX,MX,ALGM,SYNA,POWI,LASR,TXN,ALMU,MPWR,GSIT,TSM,NVEC,RMBS,IPWR,ADI,VLN,MCHP,QCOM,NXPI,MCHPP,SLAB,INDI,AVGO,CRUS,NVDA,LEDS,QRVO,WKEY,SWKS,PI,PXLW,LAES,PRSO,SQNS,ICG,NA,MOBX"
3,Financial Conglomerates,Financial Services,154.62,98,95,96,72,"RILYP,RILYL,RILY,IX,VOYA,HTH,FRHC,TREE"
4,Aluminum,Basic Materials,150.99,97,98,97,95,"KALU,CSTM,CENX,AA"
5,Communication Equipment,Technology,148.68,97,96,99,93,"AAOI,OCC,LITE,AMPG,WATT,VIAV,SILC,CIEN,VSAT,HPE,NOK,FEIM,ONDS,VISN,EXTR,DGII,TSAT,CSCO,HLIT,ADTN,AIRG,LTRX,CLFD,ERIC,CRNT,GILT,BKTI,UTSI,FIEE,BDC,AUDC,UI,INSG,SYNX,ZBRA,NTGR,MSI,BOSC,CMTL,AVNW,MITQ,FKWL,CLRO"
6,Electronic Components,Technology,147.09,96,95,88,86,"OPTX,VICR,TTMI,WBX,FLEX,LPTH,KOPN,GLW,MEI,OUST,SANM,BHE,CPSH,BELFA,BELFB,ALNT,KN,PLXS,ROG,MPTI,RELL,LFUS,CLS,JBL,RAL,CTS,FN,LYTS,APH,DAIO,LINK,DSWL,KULR,TEL,DAKT,WETH,ELTK,OSIS,OST,OLED,MTEK,IMTE,HOLO,REFR,GAUZ,NEON,MSAI"
7,Computer Hardware,Technology,139.27,95,90,62,72,"WDC,STX,VELO,ALOT,DELL,OSS,QTEX,QMCO,UMAC,DDD,TACT,IONQ,ANET,CRSR,QBTS,KTCC,RGTI,DPRO,P,LOGI,HPQ,SMCI,QUBT,SSYS,CRCT,QCLS,NNDM,MCRP,UAVS,EBON,YIBO,AGMH,BTCT,SCKT,BGIN,CAN,AMCI"
8,Silver,Basic Materials,132.57,95,97,97,99,"SVM,NEWP,AYA,AG,EXK"
9,Copper,Basic Materials,130.5,94,93,93,97,"HBM,TGB,SCCO,ERO,FCX,IE"
10,Healthcare Plans,Healthcare,124.23,93,87,12,34,"CLOV,OSCR,HUM,CNC,CVS,UNH,ALHC,PGNY,ELV,MOH,CI"
11,Trucking,Industrials,122.15,93,88,60,20,"ARCB,CVLG,RXO,HTLD,KNX,TFII,SNDR,WERN,SAIA,MRTN,ODFL,XPO,PAMT,TOPP,ULH,ETS"
12,Electrical Equipment & Parts,Industrials,120.95,92,90,76,87,"BE,STI,FCEL,TE,POWL,RFIL,VRT,BLDP,AMPX,AEIS,NVT,ENS,PLPC,ELVA,TGEN,PLUG,FAC,PPSI,ATKR,ESP,EOSE,APWC,HUBB,ENR,OESX,ENVX,AYI,ADSE,HAYW,CCTG,KE,ULBI,EAF,POLA,LTBR,DFLI,EPOW,NEOV,CBAT,SDST,SKYX,GWH,NVX,FLUX,XPON,RAYA,ELPW,LNKS"
13,Other Industrial Metals & Mining,Basic Materials,115.55,91,93,90,97,"ELVR,LAR,MTRN,ALM,ALOY,NEXA,CRML,SGML,NAK,USAR,BHP,TMQ,CMP,UAMY,TECK,USAS,TII,NVA,RIO,SKE,VALE,LZM,SCZM,NB,LAC,WRN,MP,IONR,SLI,XPL,IPX,VZLA,GRO,CHNR,GSM,ATLX,FURY,TMC,USGO,WWR,ELBM,FNUC,NMG,NEXM,FMST,LGO,OMEX"
14,REIT - Hotel & Motel,Real Estate,115.05,90,74,43,25,"CLDT,PEB,RLJ,XHR,HST,DRH,APLE,PK,INN,SHO,RHP,IHT,SVC,BHR,AHT"
