rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,135.64,99,99,99,95,"AEHR,ICHR,TRT,UCTT,AMAT,TER,FORM,KLIC,ACMR,COHU,LRCX,ASYS,ONTO,VECO,ASML,KLAC,INTT,ENTG,ACLS,AMKR,ATOM,Q,AMBA,CAMT,NVMI,PLAB,IPGP,DQ,SMTK"
2,Silver,Basic Materials,134.32,99,85,99,99,"NEWP,AYA,SVM,AG,EXK"
3,Healthcare Plans,Healthcare,121.16,98,98,81,22,"OSCR,CNC,PGNY,HUM,CLOV,UNH,CVS,ELV,MOH,CI,ALHC"
4,Medical Care Facilities,Healthcare,119.18,97,93,69,58,"AGL,PIII,PACS,CMPS,INNV,LFST,MCTA,NHC,AMN,ACHC,PARK,AVAH,CON,PNTG,THC,GRDN,MD,SNDA,NUTX,BKD,ASTH,CHE,AIRS,DVA,HCSG,SRTA,ARDT,ADUS,FMS,EHC,ENSG,USPH,CCM,CYH,AUNA,HCA,OPCH,UHS,CCEL,SGRY,JYNT,BTMD,WW,DCGO,AMS,BMGL,NIVF"
5,Copper,Basic Materials,119.08,97,67,95,97,"TGB,HBM,SCCO,TECK,FCX,ERO,IE"
6,REIT - Hotel & Motel,Real Estate,118.61,96,91,68,43,"CLDT,RLJ,PEB,DRH,HST,PK,XHR,INN,APLE,RHP,IHT,SHO,AHT,SVC,BHR"
7,Apparel Retail,Consumer Cyclical,118.58,95,38,55,53,"DBGI,LVLU,VSXY,TLYS,CTRN,CURV,DLTH,ROST,JILL,GCO,ANF,BURL,CRI,CAL,CATO,TJX,AEO,URBN,AKA,SFIX,LE,ZUMZ,BOOT,BKE,GAP,SHOE,LULU,RENT,BRIA,DXLG,MYSZ,JEM"
8,Semiconductors,Technology,118.47,95,99,97,84,"MU,MXL,INTC,MRVL,TSEM,ASX,UMC,SIMO,LASR,AMD,ALAB,NVEC,AMBQ,AIP,IMOS,ARM,GCTS,STM,SITM,CRDO,VSH,SMTC,LSCC,QUIK,MRAM,HIMX,MTSI,SLAB,TXN,CEVA,TSM,ADI,DIOD,SYNA,AVGO,MPWR,ON,NVTS,POET,POWI,NVDA,MX,ALGM,GFS,QRVO,LEDS,SWKS,AOSL,PI,GSIT,MCHP,MCHPP,PXLW,WOLF,NXPI,CRUS,RMBS,QCOM,IPWR,WKEY,ALMU,VLN,INDI,PRSO,FABC,NA,LAES,SQNS,ICG,MOBX"
9,Electronics & Computer Distribution,Technology,118.44,94,83,55,39,"NSIT,ARW,AVT,SNX,CNXN,SCSC,CLMB,IZM"
10,Communication Equipment,Technology,117.38,93,97,97,93,"LITE,AAOI,OCC,HPE,VSAT,AMPG,CIEN,SILC,VIAV,FEIM,DGII,TSAT,CSCO,ZBRA,WATT,ONDS,EXTR,VISN,NOK,AUDC,LTRX,HLIT,BKTI,AIRG,BDC,AVNW,MSI,UTSI,CLFD,ERIC,NTGR,ASTS,BOSC,CRNT,CLRO,UI,GILT,FIEE,SYNX,MITQ,ADTN,INSG,FKWL,CMTL"
11,Aluminum,Basic Materials,116.75,93,95,98,97,"KALU,CSTM,CENX,AA"
12,Banks - Diversified,Financial Services,115.4,92,90,76,87,"BBVA,BNY,BMO,MUFG,TD,SMFG,SAN,HSBC,RY,ING,UBS,CM,BNS,BCS,C,NTB,BAC,JPM,WFC"
13,Diagnostics & Research,Healthcare,114.27,91,81,53,73,"TWST,CDNA,BDSX,QUCY,GH,PSNL,NEO,ADPT,BLLN,ILMN,XGN,NTRA,CRL,VCYT,DGX,XWEL,IQV,GRAL,MEDP,LH,WGS,CSTL,RVTY,SHC,WAT,TMO,ADVB,MBAI,A,ICLR,OPK,IMDX,PRPO,RDNT,MTD,DHR,QGEN,FLGT,NDRA,FRNM,IDXX,BNR,MYGN,BIAF,ISPC,MDXH"
14,Oil & Gas Refining & Marketing,Energy,112.17,90,90,84,71,"PBF,DK,VLO,PARR,WKC,DINO,MPC,UGP,PSX,SUN,DKL,APC,CAPL,SGU,CVI,IEP,CLNE,CSAN,DLXY"
15,Electronic Components,Technology,109.45,90,95,93,89,"MEI,OPTX,VICR,RELL,OUST,FLEX,LPTH,ALNT,TTMI,KN,BHE,BELFB,PLXS,GLW,MPTI,LFUS,RAL,CTS,BELFA,APH,ROG,KOPN,JBL,SANM,CPSH,LINK,CLS,LYTS,FN,DAKT,DSWL,TEL,DAIO,ELTK,WBX,OST,OSIS,KULR,MTEK,OLED,IMTE,WETH,MSAI,REFR,NEON,GAUZ"
16,Staffing & Employment Services,Industrials,108.8,89,74,23,20,"TBI,KELYB,KFRC,MAN,RHI,KELYA,NSP,TNET,KFY,HQI,BGSF,STRR,BBSI,MHH,STRRP,JOB,GLXG,IPDN,CIRC"
17,Trucking,Industrials,108.56,88,92,81,67,"ETS,ARCB,SNDR,CVLG,KNX,PAMT,TFII,ODFL,HTLD,XPO,WERN,RXO,MRTN,ULH,SAIA,TOPP"
18,Oil & Gas Equipment & Services,Energy,107.82,88,93,92,88,"STAK,FTK,FET,NESR,DWSN,WTTR,OII,EFXT,SND,INVX,FTI,WHD,WBI,KGS,LB,NCSM,TS,NOV,HLX,AROC,TDW,OIS,NGS,SLB,XPRO,BKR,PUMP,SEI,USAC,VTOL,RNGR,WFRD,HAL,FLOC,RES,NOA,LBRT,LSE,NEXT,KLXE,OMSE,DTI,CLB,AESI,ACDC,GEOS,RCON"
19,Steel,Basic Materials,107.26,87,86,67,81,"INHD,FRD,NWPX,MT,NUE,STLD,HLP,TX,GGB,RS,MTUS,CLF,WS,SIM,ASTL,PKX,MSB,LUD,SID,ZKIN,HUDI"
