rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,177.73,99,97,93,83,"AEHR,FORM,TRT,ICHR,ASYS,UCTT,AMKR,TER,INTT,ATOM,COHU,KLIC,ONTO,LRCX,PLAB,VECO,ACLS,CAMT,AMAT,KLAC,NVMI,ENTG,ASML,Q,IPGP,ACMR,AMBA,DQ,SMTK"
2,Aluminum,Basic Materials,175.39,99,99,97,86,"CENX,CSTM,KALU,AA"
3,Silver,Basic Materials,169.13,98,99,99,93,"NEWP,SVM,AG,EXK"
4,Oil & Gas Drilling,Energy,165.6,97,98,89,56,"NBR,BORR,RIG,PTEN,NE,HP,PDS,SDRL,SOC"
5,Communication Equipment,Technology,164.89,97,96,94,93,"LITE,AAOI,ONDS,WATT,CIEN,FIEE,VIAV,VSAT,VISN,NOK,UI,OCC,ADTN,TSAT,SILC,AIRG,GILT,LTRX,BKTI,INSG,DGII,FEIM,EXTR,HPE,CSCO,CMTL,ERIC,ASTS,BDC,NTGR,HLIT,CRNT,MSI,AUDC,UTSI,AVNW,BOSC,SYNX,MITQ,CLFD,FKWL,ZBRA,AMPG,CLRO"
6,Semiconductors,Technology,142.58,96,83,83,88,"MXL,LASR,MU,INTC,TSEM,NVTS,SIMO,AIP,ASX,SKYT,SITM,QUIK,MRVL,STM,DIOD,CRDO,AMD,ON,IMOS,LSCC,SMTC,MTSI,MPWR,AOSL,SLAB,VSH,ALAB,GFS,ARM,ADI,UMC,MRAM,TSM,POWI,ALGM,TXN,MCHP,AVGO,HIMX,NXPI,CRUS,RMBS,MCHPP,GSIT,NVDA,SYNA,WOLF,ALMU,NVEC,POET,INDI,CEVA,QRVO,MX,AMBQ,SWKS,QCOM,GCTS,WKEY,PRSO,PI,LEDS,PXLW,VLN,IPWR,LAES,ICG,MOBX,SQNS,NA"
7,Oil & Gas Equipment & Services,Energy,139.86,95,95,86,75,"FET,EFXT,PUMP,NESR,NCSM,VAL,SND,LBRT,OIS,DWSN,SEI,FTI,KGS,KLXE,TDW,TS,WTTR,WFRD,HAL,NPKI,NGS,ACDC,OII,AROC,XPRO,RES,BKR,HLX,SLB,AESI,NOV,INVX,FTK,FLOC,WBI,VTOL,DTI,RNGR,WHD,CLB,NEXT,STAK,USAC,LB,LSE,NOA,OMSE,GEOS,RCON"
8,Financial Conglomerates,Financial Services,127.46,95,97,92,55,"RILYL,RILYP,RILY,IX,VOYA,HTH,FRHC,TREE"
9,Copper,Basic Materials,126.3,94,94,99,91,"HBM,TGB,SCCO,ERO,FCX,IE"
10,Electronic Components,Technology,124.88,93,86,88,90,"VICR,TTMI,LPTH,OPTX,WBX,GLW,BELFB,CLS,BELFA,KOPN,FN,ALNT,SANM,FLEX,BHE,PLXS,ROG,JBL,LFUS,CPSH,OUST,KN,WETH,RELL,APH,CTS,OSIS,DSWL,LYTS,MPTI,MEI,DAKT,TEL,ELTK,RAL,DAIO,OST,OLED,REFR,LINK,MTEK,KULR,IMTE,NEON,HOLO,SELX,GAUZ"
11,Gold,Basic Materials,124.72,93,95,98,92,"HYMC,AUGO,ARIS,TRX,CGAU,AAUC,SSRM,THM,IAUX,IDR,OGC,PZG,IAG,CNL,CDE,AU,MAKO,EQX,PAAS,KGC,VGZ,NEM,SA,B,DRD,AGI,DC,GFI,GROY,AEM,WPM,FNV,FSM,GAU,NG,RGLD,USAU,OR,ODV,EGO,ORLA,NFGC,BTG,CMCL,CTGO,GLDG,HMY,AUST,NAMM,BGL"
12,Other Industrial Metals & Mining,Basic Materials,124.04,92,92,96,96,"ALM,ELVR,SGML,CRML,LAR,NEXA,UAMY,SCZM,USAS,SKE,MTRN,TII,WRN,VALE,TMQ,RIO,USAR,NAK,BHP,NB,TECK,CMP,SLI,GRO,MP,LAC,NVA,ALOY,USGO,XPL,LZM,GSM,NMG,FURY,FMST,VZLA,CHNR,ATLX,IONR,LGO,TMC,IPX,WWR,FNUC,OMEX,NEXM,ELBM"
13,Real Estate - Diversified,Real Estate,123.25,91,88,93,69,"STRS,JOE"
14,Oil & Gas Integrated,Energy,123.05,90,90,62,44,"CVE,SKYQ,PBR,EQNR,SU,E,IMO,TTE,BP,EC,XOM,DEC,YPF,CVX,SHEL,NFG,TGS,VIVK,SLNG"
15,Oil & Gas Refining & Marketing,Energy,121.56,90,88,67,77,"PARR,DK,PBF,VLO,DINO,UGP,MPC,CVI,PSX,SUN,DKL,IEP,CLNE,SGU,WKC,CAPL,CSAN,DLXY"
16,Oil & Gas E&P,Energy,119.91,89,89,50,26,"WTI,OBE,BATL,BTE,EONR,APA,GTE,REI,KOS,VET,EGY,TALO,MUR,AMPY,PR,OVV,CRGY,WDS,CHRD,CRC,SM,DVN,MTDR,VIST,TBN,NRT,CNQ,OXY,CTRA,FANG,REPX,COP,SD,BKV,PED,GFR,GPRK,MGY,PNRG,EOG,CRT,TPL,GRNT,VOC,KRP,KGEI,CNX,RRC,EPM,EPSN,NOG,MNR,PVL,HPK,AR,DMLP,MVO,INR,EQT,INDO,MXC,BSM,GPOR,CKX,ANNA,FTW,TXO,EXE,USEG,MTR,BRN,VTS,CRK,EP,PRT,SJT,TPET,PROP"
17,Other Precious Metals & Mining,Basic Materials,119.87,88,93,97,95,"GORO,HL,SLSR,MUX,ASM,BVN,GRML,VOXR,MTA,PPTA,SBSW,TFPM,ITRG,LODE,ELE,PLG"
18,Chemicals,Basic Materials,118.89,88,91,58,11,"GPRE,TROX,LXU,REX,MEOH,RYAM,DOW,CE,ASIX,OLN,HUN,WLKP,BAK,ACNT,VHI,ASPI,GURE,ORGN"
19,Oil & Gas Midstream,Energy,118.7,87,87,72,48,"TORO,NGL,INSW,TEN,NAT,FRO,TMDE,TRMD,STNG,TK,PBT,DHT,LPG,TNK,IMPP,PXS,TRGP,FLNG,NVGS,GLNG,CMBT,VG,KNOP,PAGP,PAA,DTM,SOBO,KNTK,VNOM,AM,EPD,LNG,TRP,WMB,CQP,MARPS,OKE,SMC,PBA,ET,KMI,ENB,EE,SBR,WES,MPLX,GEL,IMPPP,HESM,DLNG,GLP,BANL,MMLP,TOPS,NFE,RBNE"
20,Specialty Chemicals,Basic Materials,117.46,86,85,65,46,"LWLG,ALTO,SSL,ALB,CC,CLMT,SQM,PRM,ESI,ECVT,AMTX,CMT,NGVT,LYB,SOLS,WLK,KOP,ODC,DD,KRO,FF,SXT,MTX,APD,GEVO,HWKN,MATV,FSI,LIN,AVNT,BCPC,CBT,KWR,FUL,EMN,OEC,NEU,LOOP,IFF,WDFC,NTIC,PPG,SCL,ECL,IOSP,RPM,SHW,ASH,AXTA,HDSN,BON,MNTK,BGLC,FEAM,SNES,CNEY,YMAT"
21,Trucking,Industrials,117.13,86,69,55,2,"ARCB,XPO,CVLG,HTLD,TFII,SAIA,KNX,ODFL,ULH,MRTN,RXO,WERN,SNDR,PAMT,ETS,TOPP"
22,Engineering & Construction,Industrials,113.37,85,71,95,79,"AGX,SHIM,FIX,LGN,PHOE,ONEG,SKBL,VATE,MTZ,ECG,MAGH,TPC,STRL,MYRG,ESOA,IESC,PRIM,PWR,DY,APG,EME,ORN,AMRC,BBCP,CDLR,OFAL,ACA,GVA,FER,FLR,ROAD,BLD,BWMN,EXPO,MTRX,WLDN,J,TTEK,STN,MSW,FBGL,KBR,BLNK,ACM,MIMI,SKK,SLND,MSGY,RITR,ZDAI,MGN,FGL"
23,Lodging,Consumer Cyclical,112.22,84,80,72,72,"INTG,CVEO,HTHT,MAR,HLT,IHG,ATAT,H,WH,CHH,GHG"
24,Conglomerates,Industrials,112.15,83,79,82,60,"MAMK,FBYD,TTI,DLX,SEB,RCMT,CODI,NNBR,VMI,TUSK,MATW,TRC,STRRP,OTTR,AIRTP,BBUC,FIP,PAM,HON,AIRT,CRESY,STRR,PLAG,MMM,BOC,HHS,BOOM,LGPS"
25,Uranium,Energy,111.15,83,93,95,97,"UUUU,DNN,NXE,CCJ,UEC,URG,ISOU,UROY,LEU,AEC,EU"
26,Electrical Equipment & Parts,Industrials,110.75,82,70,85,94,"BE,AMPX,POWL,FCEL,AEIS,VRT,TE,PLUG,RFIL,PLPC,ENS,ELVA,BLDP,ESP,NVT,HUBB,KE,ATKR,ULBI,HAYW,ADSE,PPSI,AYI,OESX,TGEN,APWC,CBAT,POLA,EPOW,ENR,LTBR,ENVX,EAF,STI,XPON,EOSE,FLUX,SKYX,NEOV,NVX,SDST,GWH,DFLI,CCTG,RAYA,ELPW,LNKS"
27,REIT - Healthcare Facilities,Real Estate,109.13,81,73,74,66,"DHC,NHPBP,NHPAP,SILA,AHR,WELL,VTR,OHI,CTRE,SBRA,HR,CHCT,LTC,STRW,UHT,MPT,XRN,NHI,DOC"
28,Broadcasting,Communication Services,109.07,81,6,44,44,"BBGI,IHRT,SSP,GTN,SBGI,NXST,MDIA,SGA,CURI,UONEK,NMAX,UONE,FUBO,XHLD"
29,Marine Shipping,Industrials,108.77,80,81,60,15,"SHIP,ECO,HSHP,EDRY,GLBS,HAFN,ASC,BWLP,ZIM,NMM,SB,ESEA,GNK,GASS,MATX,USEA,KEX,EHLD,DSX,PANL,GSL,SFL,CMRE,SBLK,DAC,CMDB,SMHI,PSHG,CCEC,CTRM,HTCO,VNTG,HMR,UFG,ICON,SVRN,NCT,CISS,RUBI"
30,Banks - Diversified,Financial Services,108.29,79,77,86,79,"CM,C,TD,HSBC,BK,BMO,RY,SAN,NTB,BNS,SMFG,BBVA,ING,MUFG,UBS,BAC,BCS,JPM,WFC"
31,Tools & Accessories,Industrials,107.11,79,78,79,32,"KMT,RBC,TKR,TTC,EML,SNA,LECO,SWK,HLMN,CVR"
32,Publishing,Communication Services,106.9,78,81,34,18,"TDAY,LEE,SCHL,NYT,WLY,WLYB,PSO,EDUC,TNMG"
33,Biotechnology,Healthcare,105.66,77,84,79,99,"ANL,TNGX,STTK,ANRO,KOD,DMRA,INBX,CLYM,NBTX,ANTX,ABVX,OVID,SLGL,PRAX,ORKA,ERAS,NKTR,ALMS,CELC,PRLD,SNSE,SYRE,STRO,IRD,ARMP,EQ,CAPR,ANAB,COGT,IPSC,ARWR,DNTH,PVLA,DSGN,ARTV,RVMD,IMMX,RLAY,NRXS,NERV,ZNTL,LONA,RLYB,QTTB,NAUT,KZIA,SLS,ACRS,TYRA,JBIO,CTMX,FBRX,IBRX,CRVS,GLUE,ZURA,OMER,CNTA,PTN,KALV,ELVN,TSHA,WHWK,HURA,OKUR,KYTX,DFTX,CNTX,APLS,DRUG,IFRX,DRTS,STOK,RCUS,ANNX,ROIV,RAPP,ALXO,CYCN,CGON,ADAG,FBIOP,PBYI,TVTX,MGNX,MPLT,BLTE,CBIO,OLMA,ZYME,LBRX,SEPN,SPRO,APGE,EWTX,IMNM,TENX,IMRX,CNTB,TRVI,SION,MBX,PGEN,CGEN,CAMP,PALI,KYMR,AVIR,VIR,XOMA,GLSI,SGMT,ENTA,ORMP,PTGX,CDXS,EVAX,CTNM,DBVT,IMTX,FDMT,ALEC,CGTX,ABSI,ALLO,JAZZ,KPTI,TRDA,XENE,GHRS,LCTX,MIRM,OCGN,LGND,AVBP,LXRX,SNDX,SLN,NMRA,AVTX,DTIL,IONS,BCAX,ICCC,CABA,PLRZ,ATAI,LYEL,CNTN,VTVT,NGNE,KZR,CGEM,AUPH,AXSM,MRNA,ADCT,ELTX,URGN,HYPD,PCVX,CLDX,RPRX,PHVS,TECX,PHAT,ASMB,IMVT,CLLS,SLDB,MDGL,IBIO,EDIT,CRBU,XFOR,IBO,ABOS,MAZE,LRMR,KRYS,NGEN,CCCC,BBIO,UNCY,APLM,SABS,ESLA,EPRX,PHAR,IMUX,GPCR,LIXT,AEON,SRRK,MRVI,NUVB,SVRA,IOVA,PYPD,TBPH,VNDA,VRCA,NRXP,NRIX,INVA,PRTA,OCS,CPRX,VYNE,BEAM,ALLR,IVVD,ACHV,EYPT,ENGN,CHRS,ELDN,NKTX,VERA,INCY,ATHE,DYN,NXTC,CYTK,GERN,NBP,PTHS,MLYS,PMVP,OBIO,AURA,MGTX,INSM,KURA,ARQT,COCP,MOLN,ASND,PYXS,MIST,TARA,GRDX,ACIU,FTRE,EXEL,IKT,BOLD,PRME,RIGL,TOVX,ACRV,MRKR,NUVL,TARS,SMMT,AGEN,HYFT,CADL,NAMS,XBIO,ABUS,IVA,ADPT,REGN,NEUP,DNLI,ARGX,CRBP,ZVRA,NVCT,MSLE,PTCT,NTLA,ARDX,ACAD,XOMAO,KLRS,LSTA,BDTX,XNCR,PLX,XOMAP,IDYA,FATE,BMEA,TLX,NVAX,VKTX,FULC,DMAC,ORIC,LGVN,ABCL,OSTX,INKT,CING,MESO,ZBIO,IRON,CRSP,ABEO,ACOG,TGTX,GMAB,LXEO,NNVC,PDSB,CRNX,IGC,GANX,XERS,DARE,ARVN,EXOZ,ICU,XBIT,TCRT,HALO,PRTC,SILO,ONCY,ENVB,VANI,ONC,FHTX,SLNO,BMRN,SEER,VYGR,PROK,FBIO,HRMY,TELO,BNTC,SANA,BNTX,RADX,KPRX,MNOV,OCUL,RYTM,AUTL,VRTX,GYRE,ANIX,LEGN,BLRX,MNPR,MDWD,RNTX,ALNY,RCKT,ZLAB,VCEL,CELZ,GALT,GLPG,AGIO,ARCT,TECH,SRPT,XRTX,TNYA,BYSI,MLTX,PLUR,APRE,KYNB,IMCR,ATNM,APM,PLRX,RARE,RANI,ADXN,PMN,FENC,PRQR,CSBR,ANVS,TCRX,XTLB,CUE,INDP,CORT,XLO,QURE,RNXT,CRMD,ALGS,AAPG,MLEC,HRTX,MTNB,PHIO,RGNX,CRDF,VSTM,KTTA,LEXX,VIVS,VOR,PMCB,BOLT,WVE,QNTM,BIVI,DNA,ACET,OABI,TLSA,IPHA,KRRO,COYA,RNAZ,NRSN,GDTC,GNLX,RNAC,HOWL,OKYO,CBUS,MGX,DYAI,RZLT,ENLV,QNRX,TIL,HELP,JANX,TRAW,KROS,BBOT,HOTH,PASG,KAPA,BCDA,FLNA,NCEL,MAIA,GRCE,EVGN,SPRY,NTRB,NAGE,GUTS,TTRX,VALN,LITS,CAI,RXRX,SNTI,INAB,CURX,VERU,INO,CLRB,MBIO,BCYC,SPRC,BRNS,CTXR,SKYE,VRDN,INMB,XCUR,CDIO,IMA,BHVN,IMRN,NTHI,PEPG,ENTX,TNXP,HUMA,PCSA,ATYR,ATRA,PSTV,CMMB,CELU,ADMA,INTS,BBLG,ALT,OSRH,LTRN,IMNN,VTGN,CVKD,CRVO,BCTX,MNKD,LPCN,AZTR,ABVC,SCNI,GLMD,UPB,MCRB,MDXG,HIND,OGEN,TVRD,PPBT,ACXP,ATOS,CMPX,AVXL,ACTU,PBM,CRIS,JUNS,NCNA,CANF,BGMS,ALZN,MENS,AARD,YDES,SER,SPRB,CVM,JSPR,ARTL,LENZ,TPST,GNTA,MTVA,CALC,ALDX,DWTX,MREO,PULM,MBRX,DRMA,APVO,OTLK,REVB,CNSP,AKTX,GRI,ENSC,GTBP,VRAX,REPL,AIM,SXTP,LNAI,TVGN,DCOY,SNGX,SGMO,QNCX,IMMP,BCAB,GOSS,ADIL,HCWB,GNPX,SLXN,BDRX,GOVX,LIMN,CLGN,PPCB,BRTX,FBLG,CMND,ERNA,CLDI,KALA,RVPH,ASBP,PHGE,ONCO,ELAB,CDT,ADTX,JAGX"
34,Computer Hardware,Technology,104.27,76,52,61,95,"WDC,STX,OSS,DELL,VELO,ALOT,ANET,UMAC,QBTS,LOGI,P,IONQ,CRSR,KTCC,RGTI,NNDM,DDD,YIBO,MCRP,DPRO,CRCT,HPQ,TACT,AMCI,QMCO,BGIN,QUBT,SSYS,UAVS,SCKT,EBON,SMCI,CAN,QCLS,BTCT,AGMH"
35,Utilities - Independent Power Producers,Utilities,104.17,76,74,64,98,"KEN,DGXX,OKLO,TLN,NRG,CEG,TAC,VST"
36,Apparel Manufacturing,Consumer Cyclical,103.86,75,56,25,47,"FIGS,VNCE,JL,XELB,PVH,ZGN,VFC,RL,SGC,GIII,KTB,LEVI,JRSH,OXM,COLM,UA,UAA,GIL,GOOS,LAKE,PMNT,NCI,PLCE,JXG"
37,Luxury Goods,Consumer Cyclical,103.77,74,67,78,88,"ELA,MOV,TPR,REAL,LUXE,SIG,CPRI,LANV,SORA,BRLT,BGI"
38,Medical Distribution,Healthcare,103.28,74,82,81,86,"EMPG,AHG,EDAP,YI,CAH,MCK,HSIC,ACH,COR,COSM,SNYR"
39,Rental & Leasing Services,Industrials,103.22,73,57,58,36,"CTOS,CAR,VSTS,R,FTAI,URI,ALTG,WLFC,GATX,PRG,AER,MGRC,FTAIM,FTAIN,HRI,HTZ,WSC,UHAL,MWG,AIHS"
40,REIT - Retail,Real Estate,102.15,72,67,49,34,"WHLRP,CBL,WSR,MAC,PINE,CURB,GTY,KRG,SPG,NTST,FRT,BRX,SKT,PECO,KIM,AKR,IVT,UE,REG,BFS,ALX,O,NNN,ADC,FCPT,EPRT,REGCP,REGCO,WHLRD,SITC,WHLR"
