rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,152.3,99,99,99,95,"AEHR,ICHR,UCTT,TRT,ACMR,KLIC,AMAT,COHU,LRCX,FORM,TER,ASYS,ONTO,VECO,AMKR,KLAC,ASML,ACLS,ATOM,INTT,Q,ENTG,NVMI,IPGP,CAMT,AMBA,PLAB,DQ,SMTK"
2,Semiconductors,Technology,141.45,99,99,94,88,"MXL,MU,UMC,SIMO,TSEM,ASX,IMOS,INTC,AMBQ,AMD,ALAB,AIP,VSH,MRVL,STM,ARM,SITM,SMTC,LASR,CEVA,GCTS,QUIK,LSCC,SYNA,MRAM,SKYT,MTSI,CRDO,LEDS,TXN,DIOD,ON,HIMX,ALGM,NVTS,WOLF,GFS,POWI,ADI,SLAB,TSM,MPWR,NXPI,AOSL,NVEC,MCHP,QCOM,MCHPP,MX,IPWR,POET,NVDA,AVGO,INDI,RMBS,PI,CRUS,VLN,GSIT,QRVO,WKEY,SWKS,ALMU,PXLW,LAES,PRSO,SQNS,MOBX,NA,ICG"
3,Healthcare Plans,Healthcare,133.24,98,93,21,41,"CLOV,OSCR,CNC,HUM,PGNY,CVS,MOH,UNH,ELV,ALHC,CI"
4,Communication Equipment,Technology,122.4,97,98,98,93,"LITE,AMPG,AAOI,OCC,VIAV,SILC,CIEN,VSAT,HPE,VISN,EXTR,CLRO,NOK,WATT,FEIM,CSCO,DGII,HLIT,AIRG,BKTI,ONDS,LTRX,AUDC,ADTN,ERIC,TSAT,UTSI,CLFD,ZBRA,MITQ,CRNT,MSI,AVNW,BOSC,FIEE,GILT,ASTS,BDC,SYNX,NTGR,UI,INSG,FKWL,CMTL"
5,Trucking,Industrials,120.52,97,95,79,32,"CVLG,RXO,ARCB,HTLD,WERN,SNDR,KNX,TFII,MRTN,PAMT,ODFL,XPO,SAIA,ETS,TOPP,ULH"
6,Medical Care Facilities,Healthcare,120.48,96,86,57,65,"AGL,PIII,CMPS,MCTA,PACS,INNV,LFST,DVA,AMN,ASTH,NHC,TOI,ACHC,NUTX,AVAH,CON,PNTG,PARK,HCSG,MD,GRDN,BKD,SNDA,CCRN,CHE,AIRS,SRTA,ADUS,EHC,FMS,THC,CYH,SGRY,CCM,ENSG,JYNT,ARDT,USPH,CCEL,AUNA,BTMD,WW,HCA,DCGO,AMS,UHS,OPCH,BMGL,NIVF"
7,Banks - Diversified,Financial Services,117.15,95,86,83,83,"SMFG,TD,BNY,RY,BMO,MUFG,CM,UBS,HSBC,BNS,BBVA,BCS,SAN,ING,NTB,C,BAC,JPM,WFC"
8,REIT - Hotel & Motel,Real Estate,117.06,95,88,54,44,"CLDT,RLJ,PEB,XHR,APLE,DRH,HST,INN,PK,RHP,SHO,IHT,SVC,AHT,BHR"
9,Oil & Gas Refining & Marketing,Energy,116.69,94,62,84,66,"DK,PBF,PARR,DINO,VLO,MPC,WKC,UGP,PSX,SUN,DKL,CAPL,SGU,CVI,IEP,CLNE,CSAN,DLXY"
10,Steel,Basic Materials,116.31,93,83,56,74,"INHD,NWPX,FRD,MT,NUE,STLD,GGB,RS,HLP,TX,MTUS,WS,SIM,CLF,PKX,MSB,ASTL,ZKIN,LUD,SID,HUDI"
11,Aluminum,Basic Materials,115.74,93,97,99,97,"KALU,CSTM,CENX,AA"
12,Oil & Gas Equipment & Services,Energy,115.57,92,92,93,81,"STAK,NESR,DWSN,EFXT,WTTR,FTK,SND,KGS,PUMP,OII,FET,FTI,LBRT,WBI,SEI,AROC,TS,NGS,LB,XPRO,HLX,NOV,HAL,TDW,INVX,KLXE,AESI,BKR,WHD,SLB,RNGR,OIS,USAC,NEXT,WFRD,FLOC,RES,VTOL,OMSE,NCSM,ACDC,NOA,LSE,DTI,CLB,GEOS,RCON"
13,Electronic Components,Technology,114.56,91,96,93,90,"VICR,OPTX,MEI,FLEX,TTMI,GLW,BHE,BELFB,ALNT,KOPN,BELFA,KN,SANM,RELL,ROG,PLXS,LPTH,RAL,MPTI,LFUS,OUST,WBX,CTS,JBL,LYTS,CLS,APH,DAIO,DSWL,CPSH,LINK,FN,DAKT,ELTK,TEL,OST,WETH,OSIS,KULR,OLED,IMTE,MTEK,MSAI,HOLO,REFR,NEON,GAUZ"
14,Financial Conglomerates,Financial Services,112.74,90,97,89,92,"RILYP,RILYL,IX,VOYA,HTH,RILY,FRHC,TREE,TMS"
15,Oil & Gas Drilling,Energy,107.84,90,90,97,87,"NBR,PTEN,HP,RIG,BORR,VAL,NE,PDS,SDRL,SOC"
16,Electronics & Computer Distribution,Technology,107.57,89,90,45,15,"ARW,AVT,SNX,SCSC,NSIT,CNXN,CLMB,IZM"
17,Oil & Gas Midstream,Energy,107.29,88,79,83,64,"NGL,TORO,INSW,NAT,FRO,PBT,TEN,TRGP,CMBT,BWLP,LPG,DHT,TRMD,SUNC,STNG,SOBO,PAGP,TNK,PBA,PAA,EE,TRP,DTM,FLNG,PXS,IMPP,NVGS,KNTK,TK,AM,OKE,VG,WES,SMC,ENB,WMB,KNOP,ET,EPD,GLNG,HESM,CQP,KMI,MPLX,LNG,VNOM,MARPS,SBR,GLP,IMPPP,DLNG,GEL,TMDE,BANL,MMLP,NFE,TOPS,RBNE"
18,Publishing,Communication Services,107.25,88,76,76,38,"TDAY,SCHL,WLYB,WLY,LEE,PSO,NYT,EDUC,TNMG"
19,REIT - Healthcare Facilities,Real Estate,106.88,87,67,78,76,"DHC,NHPAP,NHPBP,DOC,WELL,VTR,AHR,HR,CHCT,OHI,STRW,CTRE,LTC,UHT,XRN,SBRA,MPT,NHI"
20,Apparel Manufacturing,Consumer Cyclical,106.74,86,80,69,20,"VNCE,JXG,JRSH,NCI,ZGN,SGC,GIII,KTB,UA,UAA,COLM,LEVI,RL,VFC,FIGS,LAKE,PVH,JL,OXM,GIL,XELB,GOOS,PLCE"
21,Diagnostics & Research,Healthcare,105.96,86,60,55,82,"BDSX,GH,TWST,PSNL,VCYT,CDNA,NEO,ILMN,ADPT,NTRA,QUCY,BLLN,GRAL,XWEL,IMDX,CRL,ICLR,SHC,RVTY,PRPO,WAT,MEDP,DGX,MYGN,IQV,FLGT,A,LH,TMO,MTD,DHR,RDNT,CSTL,NDRA,XGN,QGEN,IDXX,OPK,BNR,WGS,MBAI,ADVB,BIAF,ISPC,MDXH"
