rank,industry,sector,rs_score,percentile,pct_1m,pct_3m,pct_6m,tickers
1,Semiconductor Equipment & Materials,Technology,181.33,99,98,93,82,"AEHR,FORM,TER,ICHR,UCTT,ASYS,AMKR,LRCX,ONTO,COHU,INTT,KLIC,PLAB,ATOM,VECO,TRT,CAMT,AMAT,ACLS,NVMI,KLAC,IPGP,ASML,ENTG,ACMR,Q,AMBA,DQ,SMTK"
2,Aluminum,Basic Materials,173.54,99,97,96,86,"CENX,CSTM,KALU,AA"
3,Silver,Basic Materials,164.35,98,99,99,93,"NEWP,SVM,AG,EXK"
4,Communication Equipment,Technology,162.92,97,97,93,93,"AAOI,CIEN,ONDS,FIEE,VIAV,VSAT,WATT,OCC,VISN,UI,TSAT,SILC,ADTN,NOK,FEIM,GILT,LTRX,BKTI,DGII,ASTS,CMTL,INSG,HPE,AIRG,ERIC,CSCO,EXTR,BDC,CRNT,HLIT,NTGR,AUDC,MSI,AVNW,UTSI,BOSC,CLFD,SYNX,ZBRA,FKWL,MITQ,AMPG,CLRO"
5,Oil & Gas Drilling,Energy,148.61,97,99,85,49,"BORR,NBR,RIG,NE,PTEN,SDRL,HP,PDS,SOC"
6,Copper,Basic Materials,138.83,96,94,97,92,"TGB,HBM,SCCO,FCX,ERO,IE"
7,Semiconductors,Technology,136.12,95,83,83,88,"LASR,TSEM,MU,NVTS,SKYT,ASX,SITM,CRDO,AIP,MXL,MRVL,INTC,SMTC,IMOS,SIMO,MTSI,DIOD,MPWR,LSCC,QUIK,AMD,ALAB,VSH,AOSL,RMBS,SLAB,ON,POET,STM,ADI,TSM,GFS,AVGO,CRUS,UMC,ALGM,POWI,HIMX,MRAM,ARM,MCHP,NVDA,TXN,ALMU,SYNA,NVEC,MCHPP,WKEY,GSIT,WOLF,MX,QRVO,NXPI,CEVA,AMBQ,GCTS,PRSO,SWKS,INDI,PI,QCOM,LAES,PXLW,MOBX,VLN,ICG,LEDS,IPWR,NA,SQNS"
8,Oil & Gas Equipment & Services,Energy,132.03,95,95,82,64,"NESR,FET,EFXT,PUMP,NCSM,SND,VAL,FTI,SEI,LBRT,KGS,OIS,TDW,OII,TS,WFRD,DWSN,HAL,STAK,WTTR,NPKI,NGS,AROC,XPRO,RES,INVX,SLB,NOV,HLX,BKR,RNGR,ACDC,VTOL,FTK,KLXE,DTI,AESI,FLOC,WHD,NEXT,CLB,WBI,LB,USAC,LSE,NOA,OMSE,GEOS,RCON"
9,Electronic Components,Technology,131.63,94,89,88,90,"OPTX,VICR,LPTH,TTMI,GLW,WBX,CLS,FN,BELFA,BELFB,ALNT,CPSH,LFUS,JBL,FLEX,OUST,ROG,PLXS,BHE,KN,SANM,APH,KOPN,RELL,WETH,TEL,CTS,OSIS,MPTI,DSWL,LYTS,DAKT,MEI,RAL,DAIO,ELTK,OLED,REFR,OST,MTEK,LINK,IMTE,HOLO,KULR,NEON,SELX,GAUZ"
10,Gold,Basic Materials,130.26,93,95,98,95,"HYMC,AUGO,TRX,PZG,ARIS,THM,SSRM,AAUC,CGAU,OGC,IAUX,CNL,MAKO,AU,IDR,CDE,IAG,NG,VGZ,PAAS,SA,EQX,KGC,NEM,B,AGI,GFI,WPM,DC,DRD,AEM,ODV,FNV,RGLD,FSM,GAU,OR,GROY,EGO,USAU,BTG,ORLA,NFGC,CMCL,CTGO,GLDG,HMY,AUST,NAMM,BGL"
11,Oil & Gas Integrated,Energy,125.92,93,93,68,44,"SKYQ,PBR,CVE,EQNR,E,SU,IMO,BP,TTE,EC,YPF,XOM,SHEL,CVX,DEC,TGS,NFG,SLNG"
12,Other Precious Metals & Mining,Basic Materials,124.59,92,90,99,95,"GORO,SLSR,ASM,HL,MUX,PPTA,BVN,VOXR,SBSW,MTA,GRML,ITRG,TFPM,ELE,LODE,PLG"
13,Financial Conglomerates,Financial Services,122.6,91,96,94,61,"RILYL,RILYP,RILY,IX,HTH,FRHC,VOYA,TREE"
14,Real Estate - Diversified,Real Estate,122.11,90,88,90,43,"STRS,JOE"
15,Other Industrial Metals & Mining,Basic Materials,121.22,90,92,97,98,"ALM,SGML,LAR,ELVR,NEXA,SCZM,USAS,UAMY,CRML,SKE,TII,TMQ,MTRN,VALE,NVA,ALOY,WRN,NAK,RIO,CMP,BHP,GRO,USAR,MP,TECK,NB,XPL,SLI,LZM,LAC,FMST,USGO,FURY,GSM,CHNR,TMC,ATLX,VZLA,IONR,LGO,OMEX,IPX,NMG,WWR,FNUC,ELBM,NEXM"
16,Uranium,Energy,120.32,89,90,95,96,"UUUU,DNN,NXE,CCJ,ISOU,UEC,URG,UROY,LEU,AEC,EU"
17,Rental & Leasing Services,Industrials,119.35,88,54,58,27,"CAR,VSTS,FTAI,CTOS,R,WLFC,GATX,AER,ALTG,HTZ,PRG,FTAIM,FTAIN,URI,MGRC,WSC,UHAL,HRI,MWG,AIHS"
18,Specialty Chemicals,Basic Materials,116.61,88,80,63,42,"LWLG,ALTO,SSL,ALB,CLMT,SQM,CC,PRM,ECVT,ESI,CMT,NGVT,SOLS,AMTX,LYB,WLK,DD,ODC,KOP,FSI,MATV,KRO,FF,MTX,AVNT,APD,LIN,HWKN,BCPC,CNEY,KWR,FUL,LOOP,GEVO,ASH,EMN,SXT,WDFC,CBT,PPG,IFF,SCL,ECL,NTIC,RPM,SHW,NEU,OEC,IOSP,AXTA,HDSN,BON,MNTK,BGLC,SNES,FEAM,YMAT"
19,Oil & Gas Refining & Marketing,Energy,116.33,87,88,65,76,"PARR,DK,PBF,UGP,VLO,DINO,MPC,PSX,CVI,SUN,DKL,CLNE,IEP,SGU,CAPL,CSAN,WKC,DLXY"
20,Chemicals,Basic Materials,115.94,86,86,54,19,"GPRE,TROX,LXU,MEOH,REX,RYAM,DOW,CE,HUN,OLN,ASIX,BAK,GURE,WLKP,ACNT,VHI,ASPI,ORGN"
21,Oil & Gas E&P,Energy,114.8,86,93,37,9,"BATL,OBE,WTI,EONR,BTE,APA,GTE,KOS,TALO,REI,WDS,EGY,PR,VET,VIST,CRGY,TBN,OVV,AMPY,MUR,NRT,CRC,CHRD,CNQ,PED,DVN,MTDR,OXY,SM,REPX,FANG,COP,GPRK,CTRA,PNRG,MGY,TPL,SD,CRT,BKV,EOG,VOC,INDO,GFR,RRC,KRP,DMLP,EPSN,ANNA,PVL,NOG,AR,CNX,MNR,INR,GRNT,MXC,BSM,KGEI,EQT,EPM,HPK,FTW,GPOR,MTR,BRN,MVO,TXO,CKX,VTS,EXE,PRT,CRK,SJT,EP,USEG,TPET,PROP"
22,Oil & Gas Midstream,Energy,113.45,85,86,64,38,"NGL,NAT,TEN,INSW,FRO,TRMD,TORO,TMDE,TK,DHT,STNG,PBT,PXS,TNK,LPG,TRGP,GLNG,FLNG,NVGS,CMBT,VNOM,PAGP,VG,KNTK,DTM,IMPP,PAA,SOBO,EPD,KNOP,LNG,MARPS,TRP,AM,WMB,EE,KMI,CQP,ET,SBR,OKE,ENB,SMC,PBA,MPLX,GEL,DLNG,IMPPP,HESM,WES,MMLP,GLP,BANL,TOPS,RBNE,NFE"
23,Biotechnology,Healthcare,112.18,84,82,91,99,"ABVX,TNGX,KOD,ARMP,STTK,SLGL,ANRO,CELC,DMRA,CLYM,NKTR,EDSA,ALMS,PRAX,NBTX,PRLD,OVID,ORKA,IRD,ARTV,STRO,RLAY,SNSE,CAPR,SYRE,IMMX,ANTX,COGT,EQ,INBX,DNTH,ARWR,IPSC,NERV,RVMD,PVLA,CRVS,DAWN,NAUT,FBRX,TYRA,SRZN,ANAB,GLUE,PALI,DSGN,IBRX,NRXS,CTMX,SLS,DFTX,MBX,LONA,QTTB,ZNTL,ADAG,RLYB,HURA,CNTA,MGNX,KYTX,TSHA,OLMA,CGON,ELVN,PTN,CNTX,ZURA,ACRS,STOK,RAPP,ANNX,DRTS,ALXO,APLS,BLTE,ROIV,SEPN,WHWK,DRUG,RCUS,OMER,SION,TVTX,EWTX,ESLA,KYMR,OKUR,GLSI,APGE,LCTX,FDMT,TENX,IBIO,TRVI,CAMP,VIR,KZIA,SPRO,IMRX,LBRX,CBIO,CTNM,IMNM,ABOS,CABA,VTVT,NMRA,AVIR,KPTI,CNTN,LYEL,PGEN,IFRX,LXRX,ZYME,ACLX,ELTX,FOLD,FBIOP,PTGX,AVTX,CGEN,TRDA,CNTB,PBYI,ATAI,URGN,CLLS,JBIO,SNDX,BCAX,MRNA,SLDB,ALLO,EVAX,ADCT,CYCN,ORMP,CCCC,OCGN,NUVB,IMTX,MPLT,NKTX,PHAT,DTIL,CMPX,CGEM,CRBU,ENTA,GRCE,JAZZ,PCVX,MIRM,GHRS,XENE,DYN,DBVT,SLN,LRMR,NXTC,XOMA,EDIT,LGND,AUPH,IONS,SABS,GPCR,AVBP,HYPD,ALEC,BBIO,CLDX,IMVT,IVVD,TECX,NGNE,ELDN,XFOR,ASMB,ENGN,CGTX,KALV,PHAR,RNTX,CHRS,IOVA,SVRA,KZR,AXSM,MGTX,RPRX,MLYS,MDGL,KRYS,VERA,EYPT,CYTK,PDSB,LIXT,SRRK,PHVS,IBO,AEON,MRVI,SMMT,OCS,UNCY,ZBIO,AURA,LGVN,MAZE,ASND,ATHE,NRIX,RIGL,BDTX,DNLI,INVA,PYPD,PMVP,ARQT,NAMS,SILO,EPRX,BOLD,CING,PROK,PRME,TBPH,NBP,ICCC,CADL,BEAM,KURA,NRXP,BMEA,NGEN,INCY,INSM,APLM,COCP,MIST,PRTA,IDYA,VNDA,LXEO,CUE,ALLR,REGN,FTRE,OBIO,KLRS,COEP,GRDX,NUVL,MSLE,ABUS,PTCT,ACHV,IVA,ADPT,ACIU,NTLA,TARA,DMAC,ONCY,CRBP,HYFT,ABSI,CPRX,ORIC,SGMT,GERN,GANX,EXEL,IMUX,ARGX,PYXS,ACOG,ZVRA,CDXS,MOLN,VYGR,TARS,TOVX,AGEN,XBIO,FULC,VKTX,LSTA,NVCT,PLX,PTHS,MESO,IRON,ATNM,ARVN,ICU,XNCR,FATE,HOWL,HALO,ARDX,BYSI,SANA,TGTX,DARE,VRCA,NVAX,XOMAO,XOMAP,ONC,MRKR,FHTX,ACAD,PRTC,GMAB,BNTC,CRSP,KRRO,LEXX,BNTX,TECH,TLX,HRMY,IGC,ABCL,SEER,MNOV,ZLAB,ABEO,RADX,CRNX,INKT,KPRX,TCRT,GYRE,RANI,VYNE,PMN,PLRZ,BMRN,EXOZ,VANI,XERS,ACRV,VSTM,VRTX,PRQR,CELZ,RYTM,SRPT,FBIO,AUTL,IKT,NNVC,AAPG,XBIT,MLTX,GLPG,TNYA,SLNO,ALNY,MNPR,CBUS,LEGN,MDWD,PLRX,RCKT,RNAZ,FENC,PLUR,XLO,RNXT,VCEL,OCUL,CORT,GALT,ANIX,QURE,ADXN,RARE,ALGS,ENLV,RGNX,IMCR,SNGX,NEUP,ANVS,COYA,OSTX,BBOT,TCRX,ARCT,CRMD,RZLT,INDP,AGIO,TELO,KYNB,DYAI,CTXR,WVE,ACET,IPHA,JANX,OKYO,DNA,BOLT,PMCB,CSBR,APM,GNLX,PHIO,TLSA,BCDA,KTTA,OABI,ALT,MGX,BIVI,APRE,FLNA,MTNB,XRTX,LTRN,NTRB,RNAC,CAI,CELU,PASG,ATRA,VOR,PBM,NTHI,MAIA,VALN,VIVS,TIL,PSTV,BLRX,KROS,ABVC,ATYR,OSRH,CURX,HOTH,KAPA,EVGN,BHVN,NAGE,MCRB,HELP,VRDN,NCEL,SNTI,IMRN,TNXP,INO,QNRX,RXRX,BCYC,SPRY,GDTC,BRNS,ENTX,VERU,GLMD,HRTX,IMA,ADMA,MLEC,CMMB,INMB,PEPG,CLRB,TTRX,CVM,PCSA,CDIO,SKYE,LITS,NRSN,BBLG,TRAW,IMNN,CRDF,INAB,MBIO,BCTX,UPB,XCUR,LPCN,CVKD,MNKD,ACXP,ATOS,PPBT,MDXG,SGMO,SER,XTLB,VTGN,CRVO,INTS,CRIS,SXTP,HUMA,ENVB,OGEN,AVXL,HIND,JUNS,AARD,ARTL,BGMS,SCNI,JSPR,TVRD,TPST,AZTR,ALDX,QNTM,LENZ,NCNA,CANF,DRMA,DWTX,GTBP,YDES,OTLK,ALZN,SPRB,MENS,PULM,GUTS,ACTU,MREO,MTVA,ENSC,GNTA,TVGN,SPRC,BCAB,REPL,DCOY,AKTX,CNSP,MBRX,IMMP,JAGX,VRAX,PHGE,SLXN,APVO,AIM,LNAI,GOSS,REVB,CLGN,GNPX,BDRX,ADIL,CALC,GOVX,GRI,PPCB,KALA,BRTX,FBLG,LIMN,HCWB,CMND,CLDI,ERNA,RVPH,ELAB,QNCX,ONCO,ASBP,CDT,ADTX"
24,Banks - Diversified,Financial Services,111.71,83,77,86,76,"C,CM,HSBC,BK,TD,SAN,BMO,BBVA,NTB,RY,ING,BNS,SMFG,BCS,MUFG,BAC,UBS,JPM,WFC"
